id1,id2,label
5378,2891,0
4985,5635,0
1543,2151,1
7360,1801,0
7056,7159,0
5644,5381,0
3487,1467,0
6623,632,0
4055,265,0
5216,570,0
4554,5165,0
1732,4388,0
1543,3126,0
1946,384,0
3010,6216,1
4377,958,0
5922,4445,0
2571,6863,0
5714,853,0
7400,2592,1
2146,1159,1
3111,417,0
2832,5918,1
5796,6515,0
6365,3096,0
30,7423,0
4077,3910,0
925,1751,0
5736,303,0
4790,2946,0
540,2965,0
6495,2056,0
753,5523,1
5133,3299,0
2291,500,0
6909,5161,0
2040,936,0
1002,6726,0
6350,2827,0
772,485,0
6200,3355,0
3197,4416,0
3915,125,0
3712,4071,1
2730,271,0
4379,7204,0
6460,6643,0
2315,3664,0
230,5245,0
1133,6936,0
100,3964,0
7447,7032,0
5170,2332,0
2956,3167,0
7459,759,0
1917,3163,0
6995,4305,0
3002,6327,0
6801,1017,0
7206,3577,0
1373,4199,0
3697,427,0
7408,5956,0
5871,1140,0
296,5647,0
692,2674,0
4650,5456,0
5223,4867,0
3028,217,1
7162,4307,0
5382,6923,0
7145,360,0
1426,7052,0
2461,6070,1
254,5295,0
4456,5268,0
151,2211,0
3645,5477,1
6923,541,0
5588,5942,0
7449,5562,0
5471,3174,0
6558,1936,0
3887,4439,0
196,7270,0
7150,5232,0
3989,841,1
5866,2556,0
3719,6861,0
6394,4176,0
3098,2325,0
6095,2031,0
1703,2524,0
739,1442,0
7151,529,0
5092,3972,1
6904,2394,0
2202,3931,0
3509,3239,0
6076,5026,0
1567,6449,0
2802,707,0
1390,6832,0
98,7249,0
3967,4824,0
799,998,0
6383,384,0
1285,1443,0
3550,3393,1
49,3587,0
3511,5910,0
6315,3316,0
3207,1222,0
6225,4616,0
7117,6835,0
7320,2028,0
4497,493,1
296,5618,0
3870,265,0
2630,1114,0
6610,3640,1
3082,3950,1
6263,6746,0
3766,1687,1
2617,2537,0
6552,3631,0
6689,6038,0
2601,88,0
5953,2209,0
6636,7466,0
159,141,0
2524,5316,0
1244,1922,0
5750,4729,0
6796,1090,0
2485,5242,0
4142,1299,0
517,2902,0
1020,1476,0
1925,4435,0
4892,2923,0
4505,1938,0
5554,7191,0
6337,1229,0
2449,5842,0
1866,1959,0
6651,826,0
4490,3723,0
5481,3785,0
6922,2716,0
5961,7162,0
3127,6336,0
1853,3482,0
4780,3869,0
5457,3299,0
1240,4477,0
4967,59,0
3531,1097,0
2244,6954,0
4311,7008,0
5981,6108,0
1236,5571,0
471,7403,0
6205,951,0
4082,3520,0
1593,4238,1
6483,2044,0
1558,1747,0
11,3974,0
6028,6045,0
2223,1707,0
5339,4714,0
3900,3320,0
4242,162,1
4811,1304,0
4379,910,0
118,3373,0
1603,5537,0
3218,2829,0
2786,2871,0
3314,5620,0
6742,7311,0
793,6924,0
2930,6505,0
1473,4510,0
2390,695,0
1820,6955,0
1780,4575,0
530,2553,0
820,4231,0
7468,5411,0
6348,4861,0
3770,6572,0
681,1940,0
1665,2973,0
6373,3611,0
7011,1635,0
2595,981,0
6410,6666,0
751,4930,0
3068,4821,0
707,6666,0
6366,1353,0
6915,7248,0
4407,3685,0
6730,2630,0
6344,4695,0
7386,5017,0
2354,4818,0
1557,10,0
2921,5570,0
4355,465,0
3717,918,0
3193,1758,0
6925,6993,0
4374,1852,0
1306,3143,0
6981,5802,0
1993,6343,0
5873,6980,0
6581,3809,1
6753,1506,1
4148,3446,0
1837,2202,1
6074,731,0
4187,2155,0
6297,6484,0
7165,5403,0
6794,4797,0
755,1728,0
1110,888,0
4771,3975,0
5416,6333,0
5241,7030,0
7189,3376,0
1266,7068,0
2066,7446,0
3875,5760,0
4154,4824,0
6600,913,0
2067,1514,0
5868,477,0
7016,4914,0
1814,6830,0
7402,5211,0
2083,5567,0
2865,6684,0
6009,4030,0
5174,386,0
2915,1129,0
3655,3852,0
1584,4297,0
6892,6331,0
1765,3823,0
4027,3053,0
6225,4773,0
3890,4784,0
5699,1190,0
5734,2518,0
2030,1137,0
1357,5779,0
6807,2851,0
6058,1682,0
1353,3628,1
3478,3376,0
2504,1884,1
3825,1330,0
989,1445,0
6820,5142,0
2305,5731,0
5439,2484,1
4850,815,0
4725,2893,0
335,2847,0
4945,3037,0
7438,4631,0
347,33,0
3993,185,0
1898,6981,0
4863,170,0
4505,4708,0
6559,5605,0
713,3287,0
5918,5946,0
501,406,0
363,3515,0
5653,2892,0
658,3658,0
6274,1849,0
5879,2605,0
6620,7235,0
7201,2136,0
6089,5531,0
2677,5931,0
7408,231,0
7305,1283,0
2614,5419,0
7486,3860,0
6277,6094,0
689,5028,0
4920,2463,0
6320,104,0
4891,2209,0
3090,215,0
725,2036,0
5378,797,0
7376,7258,0
3991,1809,0
5061,1491,0
2058,6780,0
1899,4176,0
4554,2191,0
3602,997,0
7039,886,0
3481,2104,0
1528,1249,0
1112,3826,0
3138,5688,0
441,6876,0
2317,4486,0
4710,1754,0
668,7262,0
5509,1887,0
758,2365,0
1710,3739,0
132,2076,0
3360,435,0
2947,3465,0
287,7015,0
3530,6226,0
130,1159,0
403,2911,0
1138,3348,1
2743,2446,0
5536,6511,0
4299,2248,0
2962,7284,0
5193,4020,0
7291,4837,0
6902,396,0
2560,4530,0
5016,4764,0
221,5393,0
95,2936,0
2893,6535,0
3057,5976,0
403,3117,0
5902,3674,0
2901,4352,0
770,1596,0
258,3006,0
7303,3801,0
2041,6737,0
4081,6301,0
7200,5841,0
6088,7339,0
1900,946,0
5151,3214,0
7352,5155,0
2035,4635,0
3990,2099,0
3692,6734,0
4459,6987,0
1005,6658,0
6754,3457,0
1934,1183,1
16,4518,0
3148,2099,0
3100,4087,0
1703,1759,0
5063,5806,0
2256,3163,0
6944,291,0
2252,7467,0
7421,1376,0
2768,1884,0
3514,2306,0
1120,6914,0
7356,7470,0
2889,1396,0
3481,2008,0
1160,4992,1
4194,1718,0
4772,2364,1
6272,1076,0
5091,630,0
1707,675,0
5558,4717,0
4900,6020,0
11,289,0
6980,1670,0
6575,1445,1
1226,5059,0
3471,4330,0
5935,7446,0
3827,2196,0
1486,5940,0
2770,6375,0
2662,7007,0
805,6645,0
2881,7087,0
4968,4216,0
2615,6353,0
219,1922,0
4432,6376,0
7274,4644,0
2242,6947,0
4876,2373,0
7117,6813,0
477,7301,0
105,2875,0
1515,1869,0
444,1058,0
1024,3160,0
1811,4405,0
4639,5592,0
1008,958,0
1719,5215,0
1513,1717,0
3888,1881,0
3353,4662,1
3742,1915,0
282,5767,0
2408,5095,0
1020,3999,0
3345,3665,0
1606,1552,1
7040,3152,0
4601,7333,0
2182,2507,0
2502,4662,0
6980,377,0
6469,5687,0
1383,5393,0
1630,1619,0
1646,2980,0
1341,6590,0
5431,4234,1
6748,3046,0
130,5549,0
2905,3938,0
652,5345,0
3423,415,0
1035,2521,0
4365,3812,0
3048,3576,0
5033,6829,0
3169,6408,0
2470,1346,0
6189,7193,0
7469,2434,0
5463,425,0
6624,1907,0
5739,1224,0
521,5488,0
5518,6171,0
984,5693,0
6093,2651,0
7195,4216,1
7217,6495,0
5047,3727,0
5848,3626,0
4760,3011,0
2273,3945,0
77,6073,0
4922,6131,0
7470,3302,0
2609,6676,1
2114,6021,0
1331,2558,0
6570,3606,0
2493,5048,0
1398,1798,0
6522,4186,0
6174,4250,0
3673,284,0
6068,3716,0
3127,4630,0
6018,4054,0
4809,3981,0
1343,2421,0
4378,5196,0
7333,3819,0
7006,6522,0
3282,5816,0
2531,6682,0
6235,5158,1
2352,4344,0
1186,6265,0
4668,4006,0
6711,5060,0
2343,2690,0
4815,2980,0
1395,1852,0
1108,1350,0
2399,4785,0
5477,6581,0
2067,6395,0
1620,7494,0
2777,755,0
7012,5488,1
1071,5467,0
448,5593,0
7268,5354,1
3690,1856,0
3205,119,0
1929,2119,0
437,3565,0
6604,3986,0
4816,1058,0
5914,4370,0
3815,303,0
820,3300,0
4992,6872,0
5959,3803,0
1271,5601,1
7269,269,0
2279,2233,0
5783,7260,0
1309,738,0
5593,4282,0
3885,3457,0
649,1598,0
5718,5117,0
5251,2760,0
46,2686,0
4321,6870,0
5172,6243,0
4218,6252,0
1745,816,0
4052,5762,1
254,142,0
1455,2090,0
1059,1243,0
4446,2220,0
7488,3587,0
488,3763,0
7413,1795,0
6013,4091,0
4132,4314,0
1570,7277,0
5229,1503,0
3310,3229,0
6852,4607,0
1065,229,0
6165,33,0
166,4562,0
4343,4305,0
944,1609,0
5489,4918,0
1284,1086,0
1012,5627,1
3045,2563,0
5126,3731,0
2362,7467,0
3090,1519,0
3752,4041,0
4967,4840,0
3438,6505,0
3520,6449,0
6626,6421,1
3448,4037,0
5278,1456,0
4284,2875,0
4355,7287,0
840,5616,0
2449,4635,0
2926,6193,0
963,2638,0
4135,7102,0
538,4627,0
2704,4444,0
3670,5526,0
7487,7356,1
6791,3712,0
4043,207,0
3779,2519,0
281,1039,1
5867,3075,0
3121,7023,0
5216,6516,0
6337,4864,0
5527,1912,0
3606,2928,0
2203,2093,0
3745,3086,0
5575,418,0
7233,5542,1
562,4829,0
2174,5840,0
3760,7341,0
7368,4439,0
6786,3437,1
4213,1404,0
5610,4302,0
2463,4290,0
1495,58,0
6558,5405,0
6896,6283,0
3769,5596,0
5744,7484,0
7420,520,0
5318,5797,0
5921,2488,0
3296,970,0
85,3272,0
6384,6986,0
1013,3539,0
4299,2517,0
2825,1301,0
7273,6291,1
7273,6578,0
6520,4515,0
7391,22,0
730,2453,0
1785,6421,0
3102,4215,0
6970,4028,0
4163,702,0
6418,3278,1
6843,2335,0
1339,4032,0
3485,3774,0
5738,2765,0
2399,6256,0
2769,1979,0
4484,1608,0
526,6844,0
5750,5576,0
5359,1615,0
2354,6276,0
7305,4430,0
4737,5354,0
6033,5702,1
73,4960,0
2432,5629,0
276,2293,0
6850,1462,0
6314,4480,0
6792,6718,1
7300,1314,0
1654,141,1
3890,6322,0
6141,27,0
5749,2673,0
2350,557,0
6486,4067,0
5216,1110,0
5004,5042,0
6503,6275,0
3314,6405,0
2602,940,0
6603,6828,0
5025,6800,0
4164,2750,0
5427,569,0
585,3567,0
5873,6901,0
4451,2501,0
5603,3150,0
143,225,0
3920,3213,0
6796,4625,0
1250,3213,0
973,3618,0
7190,6244,0
4242,1835,0
1839,4110,0
1880,3071,0
2266,4382,0
6036,989,0
6839,5134,0
1716,2937,0
365,4131,0
4429,674,0
1486,5458,0
3193,1548,0
5587,946,0
6559,1905,0
3323,2174,0
5825,888,0
7388,3507,0
1137,839,0
1980,1679,0
2122,7483,0
74,5671,0
2477,6718,0
2800,7280,1
4245,2774,0
5200,4536,0
4578,870,0
5169,6986,0
2210,3309,0
1541,4137,0
2493,293,0
2407,4658,0
2483,1827,0
4373,4395,0
3383,2372,0
6320,5963,0
614,1104,0
4519,1452,0
5912,3451,1
554,6054,0
5231,4590,0
4457,4635,0
1460,2611,0
5313,1566,0
5231,1101,0
1856,1548,0
3414,535,0
1903,1338,1
1265,6787,0
385,113,0
2751,6844,0
3809,7116,0
7278,994,0
2701,6519,0
975,3005,0
7057,4503,0
3696,2427,0
157,2821,0
2548,5032,0
166,5562,0
6309,4659,0
4512,7354,0
3365,876,0
3818,1531,0
1030,2942,0
4767,6194,0
6286,3883,0
1544,1921,0
4057,1243,0
5227,1539,0
3095,4930,0
2302,6937,0
4506,3170,0
3485,5656,0
2832,6434,0
1306,3639,1
5237,2251,0
7165,3677,0
2257,4300,0
2807,5851,0
6297,6467,0
1153,4914,0
654,2159,0
6383,221,0
5840,4250,0
488,6587,0
541,1448,0
5989,5209,0
4210,7408,0
5356,4689,0
5815,7000,0
84,888,0
4485,6813,0
6267,1392,0
194,6497,0
1598,3481,0
4068,4791,0
4634,365,1
7221,5937,0
931,6624,0
4297,1654,1
2376,7119,0
6310,2711,0
6059,2764,0
4292,5809,0
1057,419,0
3609,2270,1
3769,3023,0
302,6117,0
1210,5614,0
2213,3391,0
5314,970,0
3019,2925,0
7084,4894,0
4344,1434,1
3764,6258,0
7463,4616,0
342,4925,0
6319,5940,0
4908,5596,0
1661,5761,0
985,3014,0
1364,1676,0
2227,763,1
7130,5559,0
5091,5192,1
3061,3391,0
1657,1270,1
5986,3557,0
190,2872,0
4121,894,0
7400,3837,0
6154,3330,0
1858,2651,0
5423,3796,0
2022,7291,0
730,1489,0
2289,2205,0
2192,3648,0
5102,1904,0
1313,6912,0
4228,3754,0
5517,2894,0
5791,5586,1
5855,4844,0
6396,373,0
7476,5442,0
1032,5146,1
2443,5135,1
2693,5941,1
5315,1520,0
3085,6415,0
4379,4617,0
2326,6118,0
6748,687,0
3298,4240,0
7384,7370,0
5205,4545,0
2097,7218,0
4843,2771,0
2778,424,0
7381,7423,0
168,3571,0
2232,4610,0
1257,6162,0
575,4954,0
5082,4221,0
2180,5823,0
2318,2656,0
5640,4147,0
7268,4718,0
6522,7116,1
6861,6298,0
5946,2221,0
5187,970,0
1212,6820,0
4804,1379,0
2721,2919,0
3829,6006,0
6590,3122,0
4583,3643,0
174,6933,0
1291,5453,0
2069,6492,0
2751,890,0
3901,3838,0
4902,1553,0
6634,861,0
1132,3563,0
3166,4826,0
2035,4551,0
516,5272,0
2310,787,0
3658,3882,0
7447,3678,0
4458,1419,0
2285,3680,0
4046,1149,0
545,1322,0
5091,635,0
2511,293,0
7039,4101,0
4748,4768,0
1669,1504,0
3590,4348,0
409,1830,0
2400,3495,0
4584,6626,0
710,113,0
5551,5872,0
303,4159,0
7349,2184,0
6050,6444,0
2763,4754,0
4266,7466,0
4004,5940,1
5793,3170,0
3645,6686,0
3576,3302,0
3449,6957,0
3762,1686,0
5822,6118,0
1046,336,0
1661,5870,0
6484,3911,0
2628,7425,0
3493,3802,0
2838,4989,0
3935,6772,0
7246,4151,0
5554,691,0
7054,7109,0
4550,4899,0
1245,5967,0
3711,3677,0
3605,4225,0
3907,7428,0
4539,1336,0
2812,4324,0
4486,3476,0
3035,7101,0
5959,7186,0
704,3162,0
5447,4570,0
832,249,0
1654,5259,0
7423,2092,0
3639,3106,0
6962,819,0
7048,1531,0
5424,7167,0
4711,6723,0
1418,99,0
3247,470,0
6264,2528,0
4374,5868,0
2780,6216,0
3640,289,0
3139,3201,0
5802,2086,0
6435,322,0
30,783,0
3488,5419,0
5973,1386,0
4651,3024,0
6243,2994,0
2254,5841,0
3616,950,0
2525,4600,0
7282,991,0
2101,4464,0
1580,7345,0
4325,2121,0
4461,2713,0
7099,319,0
92,3669,0
2734,1319,0
1023,4461,0
5416,2218,0
5192,1987,0
6680,4642,0
457,2414,0
3292,5532,0
6355,6572,0
6623,2446,0
2948,4765,0
2905,5786,0
6092,105,0
4267,99,0
5096,4758,0
3631,243,0
2830,2983,0
619,5809,0
7059,2503,0
2706,3235,0
3270,705,0
517,6311,0
62,1655,0
2950,1425,0
5442,1779,0
6848,1941,0
1285,6375,0
6239,1868,0
1856,2657,0
1437,5519,0
7382,2775,0
6599,2262,0
1904,1320,0
5880,700,0
6448,2425,0
6558,6398,0
4032,3342,0
1247,5411,0
2686,1718,0
4693,3347,0
322,3688,0
6559,2178,0
6512,594,0
5702,2073,0
394,352,0
1390,210,0
1580,1417,0
2582,1526,0
1763,6196,0
6340,6963,0
4052,4511,0
3085,4382,0
6961,2818,0
1557,5928,0
6575,6616,0
7439,2156,0
5502,6226,0
6261,7396,0
1594,135,0
306,601,0
2757,1450,0
2094,5890,0
1618,4031,0
4211,3526,0
4795,7012,0
67,2099,0
3176,4496,0
3989,404,0
799,5117,0
1861,2989,0
6713,1868,0
3406,6448,0
1557,3815,1
1004,5932,0
1150,981,0
772,6164,0
3584,3081,0
2531,6939,0
286,1441,0
3881,3288,0
6179,3872,0
1409,65,0
5201,2647,0
7350,1717,0
1331,4078,0
1733,73,0
5806,5897,0
6211,5561,0
3866,2852,0
1971,4774,0
3729,3027,0
783,3873,1
3594,252,0
759,2442,0
4856,1218,0
3243,5803,0
664,1778,1
4272,4527,0
795,365,1
567,4764,0
1926,2415,0
3801,5093,0
96,4936,0
2813,2922,0
4903,588,0
550,2235,0
885,5717,0
1284,3281,0
2905,4030,0
6116,7382,0
5666,1938,0
890,2417,0
5216,4087,0
7217,1396,0
2497,4908,1
436,4266,0
6877,3190,0
6649,3941,0
611,6354,0
342,1843,0
6585,476,0
3578,2792,0
5843,4102,0
4250,1570,1
5385,5452,0
2655,6319,0
1857,1822,0
5651,1920,0
3581,5567,0
7043,6104,0
5254,6629,0
2266,2576,0
4992,6539,0
4049,7018,0
7244,496,0
6503,6045,0
3779,4951,0
6870,2121,0
2823,5850,0
7222,6468,0
2285,6269,0
3612,4335,0
800,1162,0
3751,6938,0
7149,2648,0
5289,572,0
808,1549,0
5614,3610,0
6881,5129,0
3820,6854,0
3631,3022,0
7170,1970,0
3702,4546,0
1313,901,0
513,3880,0
5715,605,0
5313,5544,0
7365,5073,0
3744,207,0
3764,336,0
387,1123,0
2618,757,0
1669,687,0
1752,1600,0
7365,409,0
1865,4707,0
250,5770,0
6348,4326,0
5082,7146,0
3485,3269,0
5568,4535,0
718,3451,0
2636,6806,0
5953,5428,0
984,6522,0
2814,5039,0
5806,5078,0
4068,2758,0
1386,3441,0
7446,1408,0
1823,3930,0
4796,1748,0
2931,3733,1
6795,1635,0
665,69,1
2786,6161,0
2081,2666,0
4497,3622,1
5727,2984,0
2358,200,0
3713,2315,0
6701,6132,0
2951,128,0
1134,6043,0
7170,4394,0
6704,2737,0
1930,185,0
2191,5744,0
4093,7003,0
1856,1944,0
3224,4941,1
1274,1577,0
239,6883,0
4264,4166,0
4654,588,0
4325,6804,0
6223,1253,0
26,812,0
3984,971,0
2947,4021,0
7244,4577,0
6107,2201,0
1457,2270,0
4513,3351,1
6117,6685,0
5891,983,0
3623,3409,0
6987,6326,0
3359,2060,0
4474,6256,0
5857,2188,0
3005,5937,1
686,1333,0
6174,6690,0
1321,6172,0
6593,4734,0
3392,965,0
2994,937,0
551,4914,0
2929,6294,0
6471,6012,0
4744,5535,0
6145,2177,0
4742,1522,0
5986,986,0
5572,1025,0
6180,6414,0
1651,2457,0
2208,4853,0
7445,6434,0
3799,1094,0
5502,7294,0
670,78,0
3669,1335,0
2751,2728,0
3844,19,0
1896,6170,0
6286,4299,0
5860,3223,0
2953,5325,0
435,3871,0
1665,5354,0
1988,5430,1
5330,2743,0
5898,1205,0
2489,5664,0
7057,3946,0
4392,3740,0
2938,7162,1
3636,7014,0
4052,1070,0
5397,4813,1
7189,4522,0
4722,7251,0
72,3735,0
5845,402,0
6342,3439,0
3178,5681,0
287,7273,0
1523,3603,0
1931,1318,0
2205,6677,0
4488,3469,0
6511,2193,0
420,291,0
3980,3417,0
4467,7297,0
1804,5125,0
4530,3190,0
6454,6125,0
6673,791,0
1007,626,0
4368,973,0
1100,6108,0
490,4303,0
6422,231,0
3210,7362,0
2067,4581,0
1220,1504,0
612,3076,0
6517,479,0
5799,3518,0
6879,1241,0
682,472,1
4193,4596,0
3204,4086,0
823,3795,0
7489,2220,0
3045,5312,0
6940,7005,1
765,7277,0
4358,6455,0
1915,6252,0
1042,69,0
514,1694,0
302,2847,0
2531,105,0
3450,3907,0
7414,1286,1
4212,422,0
1302,1454,0
3063,2531,0
4684,4414,0
2634,313,0
2995,3829,0
5286,5402,1
1915,70,0
662,640,0
1901,6331,0
220,5166,0
5564,6186,0
2551,5968,0
4447,807,0
261,7210,0
6951,1163,0
2876,109,0
805,3227,0
3409,1375,0
4789,5007,1
5964,400,0
6649,5895,0
1157,4654,1
6908,3252,0
7383,6822,0
5702,5094,0
2702,569,0
4570,6098,0
4578,1669,0
7245,4695,0
3004,4828,0
4283,952,0
6344,3945,0
3472,3364,0
4769,946,0
3907,125,0
2918,6756,0
4374,7172,1
3557,2380,0
1881,2045,0
3200,3300,0
3003,3181,0
2982,6521,0
318,3142,1
4912,3805,0
6923,1846,0
180,2300,0
2810,1274,1
7126,1767,0
6317,6674,0
1398,1769,0
3538,1217,1
7108,5250,0
2525,4849,0
4012,2475,0
7476,6629,0
2886,7342,0
3107,2093,0
667,7307,0
6204,3325,0
7272,5147,0
5289,2896,0
5105,6193,0
5122,5806,0
1559,2664,0
5229,3471,0
4324,4175,1
3455,3700,0
3073,155,0
3509,5074,0
6537,4465,0
430,89,0
5985,3784,0
7166,1379,0
1043,2204,0
3243,2221,0
776,3892,0
2827,5893,0
3454,3974,0
1929,4099,0
2491,6249,0
7134,600,0
7325,2970,0
106,3968,0
1423,3215,0
5320,4894,0
4336,1857,0
5020,1354,0
300,5694,0
5592,7484,0
793,2286,0
7157,894,0
603,877,0
6174,3495,0
3632,24,0
1863,4031,0
2125,4335,0
5847,3058,1
138,200,0
2918,4427,0
6761,7019,0
2573,4634,0
2888,2463,1
6717,7409,0
5332,4416,0
5509,2087,0
7099,5492,0
5831,3534,0
3455,4856,0
3606,6826,0
4771,3452,0
4249,4951,0
6497,4913,1
3673,3872,0
1424,1508,0
2335,4775,0
3617,5213,0
4132,2738,0
6600,31,0
3147,6306,0
3444,3927,0
2956,636,0
1643,2388,0
4795,2513,0
1839,1939,0
5283,5495,0
5423,2463,0
2268,5239,0
2523,849,0
6928,2053,0
3480,7430,0
4141,3438,0
501,5595,0
1250,1015,0
3910,6191,0
5588,7073,0
2628,2435,0
1215,3289,0
2853,5617,0
6995,4551,0
1380,4792,0
6278,2072,0
2545,2164,0
2864,3287,0
2800,4073,0
5869,3068,0
1888,4014,0
6071,3800,0
6121,2101,0
996,2862,0
372,4864,0
3182,6363,0
534,2039,0
234,1125,0
2160,6527,0
989,2554,0
1457,6796,0
5333,4716,0
2570,924,0
2575,1609,0
3336,6784,0
4817,4056,0
5543,4332,0
6662,2971,0
2281,1272,0
2281,5541,0
1832,6564,0
7303,4457,0
6088,6109,0
6141,2643,0
429,4824,0
3438,2767,1
4848,5398,0
7380,7283,0
3822,1054,0
1544,4797,0
2823,852,0
5822,898,0
4990,2562,0
5177,1246,0
4959,172,0
5264,942,0
1879,6812,0
1494,6782,1
280,1069,0
3078,4912,0
3908,4536,0
6558,7399,0
146,3305,0
905,1534,1
1558,7061,0
3245,5410,0
5300,3781,0
3956,2771,0
4177,5525,0
6804,2251,0
4396,553,0
1061,3788,1
2093,3305,0
2998,64,0
399,6368,0
4787,4897,0
1518,419,0
2344,7023,0
5904,6181,0
7300,6503,0
6626,7135,1
3158,6755,0
1305,2306,0
6527,2005,0
1564,3673,0
5644,4916,0
2203,7037,0
6716,4403,0
5863,1016,0
3121,2424,0
1993,1780,0
1747,1635,0
6729,4434,0
432,1747,0
5247,4154,0
7123,5185,0
4987,5173,0
3632,6997,0
5087,5513,0
942,6404,0
3694,1275,0
859,5392,0
2559,3287,0
4233,4830,0
1333,7423,0
298,897,0
1944,1374,0
4440,7449,0
1904,2324,0
4777,6211,0
4690,748,0
5646,257,0
4090,33,0
6807,4755,0
2372,4338,0
2518,4192,0
6545,6730,0
6418,3279,0
2140,3683,0
6676,4949,0
2799,3327,0
5385,3463,0
3197,2587,0
2555,5360,0
1398,3455,0
3010,5989,0
2362,4456,0
5050,328,0
1258,6864,0
6006,1972,0
5326,1241,0
5402,2306,0
3414,6406,0
1969,1885,0
286,1905,0
332,1569,0
5112,4886,0
3036,370,0
1998,6344,0
3595,3814,0
3917,3304,0
2726,6404,0
856,1233,0
1006,5844,0
3546,3678,0
2457,3622,0
3982,6832,0
4879,4328,0
2838,5410,0
5896,4751,0
3305,2209,1
2190,3032,0
5818,5550,0
3724,5057,1
6484,493,0
5128,2521,0
6062,6573,0
1202,5590,0
4342,6881,0
3707,5645,0
3958,1136,0
106,167,0
4718,35,1
3624,6926,0
6904,6833,0
4187,4044,0
2277,3320,0
817,1192,0
7370,6672,0
5140,6804,0
6850,4096,0
1451,4325,0
2916,5060,0
2114,7453,0
6833,3102,0
691,2095,0
2656,639,0
5300,2960,0
2114,3167,0
4112,2568,0
5944,329,0
2537,4415,0
2901,6977,0
7264,7060,0
1914,4574,0
1284,3989,0
5671,7301,1
1146,1228,0
7481,1976,0
521,6145,0
7220,5980,0
1075,3446,0
1509,2250,1
3601,3002,0
6082,1695,0
6268,1911,0
7215,2308,0
3997,2781,0
3148,3809,0
7296,4456,0
243,6394,0
6334,4413,0
667,7135,0
3706,6404,0
5610,4820,0
4495,3517,1
3935,37,0
6759,4991,0
4406,5729,0
3092,1927,0
530,3123,0
6085,4676,0
5783,2662,0
3644,1869,0
1444,1521,0
847,5266,0
4449,2428,0
2903,350,0
5004,4828,0
6304,1357,0
1399,571,0
2376,1559,0
6614,1774,0
4711,460,0
1859,5129,0
1897,2233,0
7410,4934,0
7260,5016,0
721,267,0
3372,2218,0
1539,2473,0
856,2064,0
132,709,0
6800,1136,1
1541,95,0
6604,2127,0
4313,3659,1
1066,2449,1
1989,2430,0
1411,6589,0
4962,4930,0
150,5657,0
3492,1630,0
1982,81,0
2834,6420,0
69,7013,1
4235,5417,0
1329,3232,0
834,218,1
6711,1954,0
184,7434,0
4605,5485,0
4007,632,0
4839,3255,0
721,2109,0
166,1017,0
7049,1678,0
304,5495,1
2502,5932,0
5880,1496,1
4779,3755,0
3906,696,0
240,5856,0
1668,6591,0
1232,5934,0
1623,4810,0
611,5906,0
2514,6656,0
5429,5085,0
5719,5193,0
6031,6340,0
1089,1972,0
7348,4175,0
699,7494,0
4066,4834,0
5771,6530,1
5865,2553,0
300,3772,0
4093,4469,0
202,6462,1
805,4701,0
6821,1171,0
2927,1806,0
1913,5710,0
4233,2736,0
720,1357,0
6155,2871,1
806,7290,0
5336,1288,1
2246,4782,0
4434,2484,0
1495,4069,0
3238,3558,0
1933,3364,0
1587,4031,0
2247,5388,0
2702,5272,0
6994,632,0
5665,3910,0
2631,3482,0
6731,4291,0
4579,3607,0
7000,6709,0
3711,1743,0
2107,7033,0
61,133,0
3052,6359,0
3473,944,0
7381,2046,0
3309,6006,0
3661,2600,0
2093,6642,0
3916,2520,0
2323,1300,0
5307,2719,0
1147,2890,0
6820,4199,0
2602,6331,0
2180,3564,1
5774,5189,0
5035,2188,0
1035,619,0
1004,644,0
6609,541,0
4240,3647,0
1066,4452,0
20,3878,0
6753,1729,0
3645,4300,0
2915,6089,0
3855,1816,0
6644,1213,0
4605,7495,0
2475,3814,0
5865,6440,1
3419,5166,0
5914,3246,0
2739,4928,0
5993,1899,0
7386,4432,0
5109,3421,0
2173,2881,0
1566,5215,0
1247,6512,1
609,2393,0
1313,75,0
1400,6137,0
3203,1514,0
1356,155,0
3074,1923,1
1546,6416,0
5568,764,0
3969,4828,0
5146,702,0
2984,5843,0
2077,5041,0
6878,4656,0
7056,1358,0
6267,4331,0
4387,490,0
2164,4111,0
6599,1953,0
6413,5881,0
6036,6234,0
7320,7414,0
4861,1069,0
4280,5524,0
2903,4927,0
2929,436,0
5504,2999,0
6488,4076,0
4485,65,0
4671,1684,0
7260,933,0
2873,4110,0
6886,4370,0
2981,1476,0
3341,3264,0
6055,6952,0
550,7010,0
3314,1207,0
5270,3973,0
372,3860,0
2893,1487,0
3805,3698,0
287,6385,0
831,4063,0
5523,5760,0
5416,3861,0
505,4940,1
3700,827,0
1251,291,0
5650,3802,0
2786,2216,0
3331,5213,0
949,2463,0
4032,7309,1
7406,6128,0
5746,7212,0
4919,3834,0
3731,1115,0
1215,6461,0
2225,5361,0
5868,2569,0
455,3325,0
4987,4862,0
6248,1165,0
4583,107,0
2820,3122,0
2833,7290,0
5560,1029,0
331,316,0
840,4766,0
3381,3540,0
2581,1125,0
7372,6537,0
244,1000,0
2395,6560,0
49,634,1
5501,6578,0
6337,4287,0
5427,6663,0
5056,5540,0
6778,297,0
3049,7452,0
7323,1729,0
4992,2503,0
7317,3052,0
5202,3775,0
2118,538,0
3939,6856,0
799,4675,0
5344,1121,0
3895,3723,0
3643,6774,0
